justice,term,direction,issueArea
98,1969,1,3
91,1969,2,6
78,1969,1,6
81,1969,2,6
94,1969,2,6
98,1969,2,6
92,1969,2,6
95,1969,2,6
99,1969,2,6
99,1969,1,4
78,1969,2,4
81,1969,2,4
91,1969,1,4
92,1969,1,4
94,1969,1,4
95,1969,1,4
98,1969,1,4
91,1969,1,2
78,1969,1,2
81,1969,2,2
94,1969,1,2
98,1969,NA,2
92,1969,2,2
95,1969,1,2
99,1969,1,2
91,1969,2,2
78,1969,2,2
81,1969,2,2
94,1969,2,2
98,1969,2,2
92,1969,2,2
95,1969,2,2
99,1969,2,2
91,1969,1,9
78,1969,2,9
81,1969,2,9
94,1969,1,9
98,1969,1,9
92,1969,1,9
95,1969,1,9
99,1969,1,9
91,1969,1,1
78,1969,1,1
81,1969,2,1
94,1969,1,1
98,1969,1,1
92,1969,1,1
95,1969,1,1
99,1969,1,1
91,1969,1,9
78,1969,2,9
81,1969,2,9
94,1969,1,9
98,1969,1,9
92,1969,1,9
95,1969,1,9
99,1969,1,9
91,1969,1,8
78,1969,1,8
81,1969,NA,8
94,1969,1,8
98,1969,1,8
92,1969,1,8
95,1969,1,8
99,1969,1,8
91,1969,1,1
78,1969,2,1
81,1969,2,1
94,1969,1,1
98,1969,2,1
92,1969,2,1
95,1969,2,1
99,1969,1,1
91,1969,1,1
78,1969,NA,1
81,1969,1,1
94,1969,1,1
98,1969,1,1
92,1969,1,1
95,1969,1,1
99,1969,1,1
91,1969,1,1
78,1969,2,1
81,1969,2,1
94,1969,1,1
98,1969,1,1
92,1969,1,1
95,1969,1,1
99,1969,1,1
99,1969,NA,7
78,1969,1,7
81,1969,1,7
91,1969,1,7
92,1969,1,7
94,1969,1,7
95,1969,1,7
98,1969,1,7
91,1969,1,3
78,1969,1,3
81,1969,2,3
94,1969,1,3
98,1969,1,3
92,1969,2,3
95,1969,1,3
99,1969,1,3
91,1969,2,2
78,1969,2,2
81,1969,2,2
94,1969,2,2
98,1969,2,2
92,1969,2,2
95,1969,2,2
99,1969,2,2
99,1969,1,9
78,1969,1,9
81,1969,NA,9
91,1969,1,9
92,1969,1,9
94,1969,1,9
95,1969,1,9
98,1969,1,9
91,1969,1,9
78,1969,2,9
81,1969,2,9
94,1969,1,9
98,1969,2,9
92,1969,2,9
95,1969,2,9
99,1969,1,9
91,1969,2,1
78,1969,1,1
81,1969,2,1
94,1969,1,1
98,1969,2,1
92,1969,2,1
95,1969,2,1
99,1969,1,1
91,1969,1,9
78,1969,1,9
81,1969,1,9
94,1969,1,9
98,1969,1,9
92,1969,1,9
95,1969,1,9
99,1969,1,9
91,1969,NA,11
78,1969,NA,11
81,1969,NA,11
94,1969,NA,11
98,1969,NA,11
92,1969,NA,11
95,1969,NA,11
99,1969,NA,11
91,1969,NA,11
78,1969,NA,11
81,1969,NA,11
94,1969,NA,11
98,1969,NA,11
92,1969,NA,11
95,1969,NA,11
99,1969,NA,11
99,1969,1,7
78,1969,1,7
81,1969,2,7
91,1969,1,7
92,1969,1,7
94,1969,2,7
95,1969,NA,7
98,1969,NA,7
91,1969,1,2
78,1969,2,2
81,1969,2,2
94,1969,2,2
98,1969,2,2
92,1969,2,2
95,1969,1,2
99,1969,1,2
99,1969,1,8
78,1969,1,8
81,1969,1,8
91,1969,1,8
92,1969,1,8
94,1969,1,8
95,1969,1,8
98,1969,1,8
99,1969,1,9
78,1969,1,9
81,1969,1,9
91,1969,1,9
92,1969,2,9
94,1969,1,9
95,1969,2,9
98,1969,1,9
99,1969,1,9
78,1969,1,9
81,1969,1,9
91,1969,1,9
92,1969,2,9
94,1969,1,9
95,1969,2,9
98,1969,1,9
91,1969,2,12
78,1969,2,12
81,1969,2,12
94,1969,2,12
98,1969,2,12
92,1969,2,12
95,1969,2,12
99,1969,2,12
91,1969,2,10
78,1969,2,10
81,1969,2,10
94,1969,2,10
98,1969,2,10
92,1969,2,10
95,1969,2,10
99,1969,2,10
91,1969,2,8
78,1969,2,8
81,1969,1,8
94,1969,1,8
98,1969,NA,8
92,1969,2,8
95,1969,2,8
99,1969,1,8
91,1969,2,10
78,1969,2,10
81,1969,1,10
94,1969,1,10
98,1969,1,10
92,1969,1,10
95,1969,1,10
99,1969,1,10
91,1969,2,2
78,1969,2,2
81,1969,2,2
94,1969,2,2
98,1969,NA,2
92,1969,2,2
95,1969,2,2
99,1969,2,2
99,1969,2,3
78,1969,2,3
81,1969,NA,3
91,1969,2,3
92,1969,2,3
94,1969,2,3
95,1969,2,3
98,1969,2,3
91,1969,1,1
78,1969,1,1
81,1969,1,1
94,1969,1,1
98,1969,1,1
92,1969,1,1
95,1969,1,1
99,1969,1,1
91,1969,2,2
78,1969,1,2
81,1969,2,2
94,1969,1,2
98,1969,2,2
92,1969,2,2
95,1969,2,2
99,1969,1,2
91,1969,2,2
78,1969,1,2
81,1969,2,2
94,1969,1,2
98,1969,2,2
92,1969,2,2
95,1969,2,2
99,1969,1,2
91,1969,2,12
78,1969,2,12
81,1969,1,12
94,1969,1,12
98,1969,2,12
92,1969,1,12
95,1969,2,12
99,1969,2,12
91,1969,2,12
78,1969,2,12
81,1969,1,12
94,1969,2,12
98,1969,2,12
92,1969,1,12
95,1969,2,12
99,1969,1,12
91,1969,1,3
78,1969,2,3
81,1969,2,3
94,1969,2,3
98,1969,2,3
92,1969,2,3
95,1969,2,3
99,1969,1,3
91,1969,2,12
78,1969,2,12
81,1969,2,12
94,1969,2,12
98,1969,2,12
92,1969,2,12
95,1969,2,12
99,1969,2,12
91,1969,1,1
78,1969,1,1
81,1969,1,1
94,1969,1,1
98,1969,1,1
92,1969,1,1
95,1969,1,1
99,1969,1,1
91,1969,2,2
78,1969,1,2
81,1969,2,2
94,1969,1,2
98,1969,2,2
92,1969,2,2
95,1969,2,2
99,1969,1,2
91,1969,2,1
78,1969,2,1
81,1969,2,1
94,1969,2,1
98,1969,2,1
92,1969,2,1
95,1969,2,1
99,1969,2,1
91,1969,2,2
78,1969,1,2
81,1969,2,2
94,1969,2,2
98,1969,2,2
92,1969,2,2
95,1969,2,2
99,1969,1,2
91,1969,2,1
78,1969,2,1
81,1969,2,1
94,1969,2,1
98,1969,2,1
92,1969,2,1
95,1969,2,1
99,1969,1,1
99,1969,1,2
78,1969,1,2
81,1969,2,2
91,1969,1,2
92,1969,2,2
94,1969,1,2
95,1969,1,2
98,1969,2,2
91,1969,2,8
78,1969,2,8
81,1969,2,8
94,1969,1,8
98,1969,2,8
92,1969,1,8
95,1969,1,8
99,1969,2,8
91,1969,1,2
78,1969,2,2
81,1969,1,2
94,1969,1,2
98,1969,1,2
92,1969,1,2
95,1969,1,2
99,1969,2,2
91,1969,2,3
78,1969,2,3
81,1969,2,3
94,1969,2,3
98,1969,2,3
92,1969,2,3
95,1969,2,3
99,1969,2,3
91,1969,2,12
78,1969,2,12
81,1969,2,12
94,1969,2,12
98,1969,2,12
92,1969,2,12
95,1969,2,12
99,1969,2,12
91,1969,2,12
78,1969,2,12
81,1969,2,12
94,1969,2,12
98,1969,2,12
92,1969,2,12
95,1969,2,12
99,1969,2,12
99,1969,NA,8
78,1969,NA,8
81,1969,NA,8
91,1969,NA,8
92,1969,NA,8
94,1969,NA,8
95,1969,NA,8
98,1969,NA,8
91,1969,2,2
78,1969,1,2
81,1969,2,2
94,1969,1,2
98,1969,2,2
92,1969,2,2
95,1969,2,2
99,1969,1,2
91,1969,2,2
78,1969,1,2
81,1969,2,2
94,1969,1,2
98,1969,2,2
92,1969,2,2
95,1969,2,2
99,1969,1,2
91,1969,2,9
78,1969,1,9
81,1969,2,9
94,1969,2,9
98,1969,2,9
92,1969,2,9
95,1969,2,9
99,1969,2,9
91,1969,NA,2
78,1969,1,2
81,1969,2,2
94,1969,2,2
98,1969,2,2
92,1969,2,2
95,1969,1,2
99,1969,1,2
91,1969,1,9
78,1969,1,9
81,1969,1,9
94,1969,1,9
98,1969,1,9
92,1969,1,9
95,1969,1,9
99,1969,1,9
91,1969,1,9
78,1969,1,9
81,1969,2,9
94,1969,1,9
98,1969,2,9
92,1969,2,9
95,1969,1,9
99,1969,1,9
91,1969,2,2
78,1969,1,2
81,1969,2,2
94,1969,2,2
98,1969,2,2
92,1969,2,2
95,1969,2,2
99,1969,1,2
99,1969,1,3
78,1969,1,3
81,1969,2,3
91,1969,1,3
92,1969,1,3
94,1969,1,3
95,1969,1,3
98,1969,1,3
91,1969,1,3
78,1969,1,3
81,1969,1,3
94,1969,1,3
98,1969,1,3
92,1969,1,3
95,1969,1,3
99,1969,1,3
91,1969,1,1
78,1969,1,1
81,1969,1,1
94,1969,1,1
98,1969,1,1
92,1969,1,1
95,1969,1,1
99,1969,1,1
91,1969,1,1
78,1969,1,1
81,1969,2,1
94,1969,1,1
98,1969,2,1
92,1969,2,1
95,1969,1,1
99,1969,1,1
91,1969,1,1
78,1969,1,1
81,1969,2,1
94,1969,1,1
98,1969,2,1
92,1969,2,1
95,1969,1,1
99,1969,1,1
99,1969,NA,1
78,1969,NA,1
81,1969,NA,1
91,1969,NA,1
92,1969,NA,1
94,1969,NA,1
95,1969,NA,1
98,1969,NA,1
91,1969,1,12
78,1969,2,12
81,1969,1,12
94,1969,2,12
98,1969,1,12
92,1969,1,12
95,1969,1,12
99,1969,1,12
91,1969,2,3
78,1969,2,3
81,1969,2,3
94,1969,2,3
98,1969,2,3
92,1969,2,3
95,1969,2,3
99,1969,2,3
91,1969,2,7
78,1969,2,7
81,1969,2,7
94,1969,2,7
98,1969,2,7
92,1969,2,7
95,1969,2,7
99,1969,2,7
91,1969,2,1
78,1969,2,1
81,1969,2,1
94,1969,2,1
98,1969,2,1
92,1969,2,1
95,1969,2,1
99,1969,2,1
91,1969,2,3
78,1969,2,3
81,1969,2,3
94,1969,2,3
98,1969,2,3
92,1969,2,3
95,1969,2,3
99,1969,2,3
91,1969,1,1
78,1969,1,1
81,1969,2,1
94,1969,1,1
98,1969,2,1
92,1969,1,1
95,1969,1,1
99,1969,1,1
91,1969,2,2
78,1969,1,2
81,1969,2,2
94,1969,1,2
98,1969,2,2
92,1969,2,2
95,1969,2,2
99,1969,1,2
99,1969,1,9
78,1969,2,9
81,1969,2,9
91,1969,1,9
92,1969,1,9
94,1969,1,9
95,1969,1,9
98,1969,NA,9
99,1969,1,2
78,1969,1,2
81,1969,2,2
91,1969,1,2
92,1969,2,2
94,1969,1,2
95,1969,1,2
98,1969,NA,2
91,1969,1,7
78,1969,2,7
81,1969,1,7
94,1969,1,7
98,1969,NA,7
92,1969,1,7
95,1969,2,7
99,1969,1,7
99,1969,1,2
78,1969,1,2
81,1969,2,2
91,1969,2,2
92,1969,2,2
94,1969,2,2
95,1969,2,2
98,1969,NA,2
91,1969,2,1
78,1969,1,1
81,1969,2,1
94,1969,2,1
98,1969,NA,1
92,1969,2,1
95,1969,2,1
99,1969,2,1
91,1969,1,8
78,1969,NA,8
81,1969,2,8
94,1969,1,8
98,1969,NA,8
92,1969,1,8
95,1969,1,8
99,1969,1,8
99,1969,NA,3
78,1969,2,3
81,1969,2,3
91,1969,1,3
92,1969,2,3
94,1969,2,3
95,1969,NA,3
98,1969,NA,3
99,1969,1,7
78,1969,1,7
81,1969,1,7
91,1969,1,7
92,1969,2,7
94,1969,1,7
95,1969,2,7
98,1969,NA,7
91,1969,1,8
78,1969,2,8
81,1969,2,8
94,1969,1,8
98,1969,2,8
92,1969,2,8
95,1969,2,8
99,1969,1,8
91,1969,2,1
78,1969,1,1
81,1969,2,1
94,1969,1,1
98,1969,NA,1
92,1969,1,1
95,1969,1,1
99,1969,1,1
91,1969,2,1
78,1969,2,1
81,1969,2,1
94,1969,2,1
98,1969,2,1
92,1969,2,1
95,1969,2,1
99,1969,2,1
100,1969,NA,1
91,1969,2,3
78,1969,2,3
81,1969,2,3
94,1969,1,3
98,1969,2,3
92,1969,2,3
95,1969,1,3
99,1969,1,3
100,1969,NA,3
91,1969,2,8
78,1969,2,8
81,1969,2,8
94,1969,2,8
98,1969,2,8
92,1969,2,8
95,1969,2,8
99,1969,2,8
100,1969,NA,8
91,1969,2,3
78,1969,2,3
81,1969,2,3
94,1969,2,3
98,1969,2,3
92,1969,2,3
95,1969,2,3
99,1969,2,3
100,1969,NA,3
91,1969,2,2
78,1969,2,2
81,1969,2,2
94,1969,2,2
98,1969,2,2
92,1969,2,2
95,1969,2,2
99,1969,2,2
100,1969,NA,2
91,1969,1,9
78,1969,1,9
81,1969,2,9
94,1969,1,9
98,1969,1,9
92,1969,1,9
95,1969,1,9
99,1969,1,9
100,1969,NA,9
91,1969,1,3
78,1969,2,3
81,1969,2,3
94,1969,2,3
98,1969,NA,3
92,1969,2,3
95,1969,2,3
99,1969,1,3
100,1969,NA,3
91,1969,1,1
78,1969,2,1
81,1969,2,1
94,1969,1,1
98,1969,2,1
92,1969,2,1
95,1969,2,1
99,1969,1,1
100,1969,NA,1
91,1969,2,1
78,1969,1,1
81,1969,2,1
94,1969,2,1
98,1969,2,1
92,1969,2,1
95,1969,2,1
99,1969,1,1
100,1969,NA,1
91,1969,2,1
78,1969,1,1
81,1969,1,1
94,1969,1,1
98,1969,1,1
92,1969,1,1
95,1969,1,1
99,1969,1,1
100,1969,NA,1
91,1969,1,1
78,1969,2,1
81,1969,2,1
94,1969,1,1
98,1969,2,1
92,1969,2,1
95,1969,2,1
99,1969,1,1
100,1969,NA,1
99,1969,1,1
78,1969,2,1
81,1969,2,1
91,1969,1,1
92,1969,1,1
94,1969,1,1
95,1969,1,1
98,1969,1,1
100,1969,NA,1
91,1969,NA,11
78,1969,NA,11
81,1969,NA,11
94,1969,NA,11
98,1969,NA,11
92,1969,NA,11
95,1969,NA,11
99,1969,NA,11
100,1969,NA,11
99,1969,1,1
78,1969,1,1
81,1969,1,1
91,1969,1,1
92,1969,2,1
94,1969,1,1
95,1969,1,1
98,1969,NA,1
100,1969,NA,1
91,1969,1,2
78,1969,2,2
81,1969,2,2
94,1969,1,2
98,1969,2,2
92,1969,2,2
95,1969,2,2
99,1969,1,2
100,1969,NA,2
91,1969,NA,6
78,1969,2,6
81,1969,2,6
94,1969,2,6
98,1969,2,6
92,1969,2,6
95,1969,2,6
99,1969,2,6
100,1969,2,6
91,1969,NA,11
78,1969,NA,11
81,1969,NA,11
94,1969,NA,11
98,1969,NA,11
92,1969,NA,11
95,1969,NA,11
99,1969,NA,11
100,1969,NA,11
91,1969,2,1
78,1969,2,1
81,1969,2,1
94,1969,2,1
98,1969,2,1
92,1969,2,1
95,1969,2,1
99,1969,2,1
100,1969,NA,1
91,1969,2,2
78,1969,2,2
81,1969,2,2
94,1969,2,2
98,1969,2,2
92,1969,2,2
95,1969,2,2
99,1969,2,2
100,1969,NA,2
91,1969,2,3
78,1969,2,3
81,1969,1,3
94,1969,2,3
98,1969,2,3
92,1969,2,3
95,1969,1,3
99,1969,1,3
100,1969,NA,3
91,1969,1,8
78,1969,2,8
81,1969,2,8
94,1969,NA,8
98,1969,2,8
92,1969,2,8
95,1969,2,8
99,1969,1,8
100,1969,NA,8
91,1969,1,9
78,1969,1,9
81,1969,1,9
94,1969,1,9
98,1969,1,9
92,1969,1,9
95,1969,1,9
99,1969,1,9
100,1969,NA,9
91,1969,1,9
78,1969,1,9
81,1969,NA,9
94,1969,2,9
98,1969,NA,9
92,1969,2,9
95,1969,2,9
99,1969,2,9
100,1969,NA,9
91,1969,1,2
78,1969,1,2
81,1969,2,2
94,1969,1,2
98,1969,2,2
92,1969,1,2
95,1969,1,2
99,1969,1,2
100,1969,NA,2
91,1969,1,9
78,1969,1,9
81,1969,2,9
94,1969,1,9
98,1969,NA,9
92,1969,1,9
95,1969,1,9
99,1969,1,9
100,1969,1,9
91,1969,2,2
78,1969,2,2
81,1969,2,2
94,1969,2,2
98,1969,2,2
92,1969,2,2
95,1969,2,2
99,1969,2,2
100,1969,NA,2
91,1969,1,1
78,1969,1,1
81,1969,1,1
94,1969,1,1
98,1969,2,1
92,1969,1,1
95,1969,1,1
99,1969,1,1
100,1969,1,1
99,1969,1,1
78,1969,1,1
81,1969,1,1
91,1969,1,1
92,1969,1,1
94,1969,1,1
95,1969,1,1
98,1969,1,1
100,1969,1,1
99,1969,1,1
78,1969,1,1
81,1969,1,1
91,1969,1,1
92,1969,1,1
94,1969,1,1
95,1969,1,1
98,1969,1,1
100,1969,1,1
99,1969,1,1
78,1969,1,1
81,1969,1,1
91,1969,1,1
92,1969,1,1
94,1969,1,1
95,1969,1,1
98,1969,1,1
100,1969,1,1
91,1969,1,3
78,1969,2,3
81,1969,2,3
94,1969,2,3
98,1969,2,3
92,1969,2,3
95,1969,2,3
99,1969,1,3
100,1969,1,3
91,1969,2,1
78,1969,2,1
81,1969,2,1
94,1969,2,1
98,1969,2,1
92,1969,2,1
95,1969,2,1
99,1969,2,1
100,1969,2,1
99,1970,2,12
78,1970,2,12
81,1970,2,12
91,1970,NA,12
92,1970,2,12
94,1970,2,12
95,1970,2,12
98,1970,2,12
100,1970,2,12
99,1970,1,9
78,1970,NA,9
81,1970,1,9
91,1970,NA,9
92,1970,1,9
94,1970,1,9
95,1970,1,9
98,1970,1,9
100,1970,1,9
99,1970,1,1
78,1970,2,1
81,1970,1,1
91,1970,1,1
92,1970,1,1
94,1970,1,1
95,1970,1,1
98,1970,1,1
100,1970,1,1
91,1970,1,1
78,1970,2,1
81,1970,2,1
94,1970,1,1
98,1970,1,1
92,1970,1,1
95,1970,1,1
99,1970,1,1
100,1970,1,1
99,1970,1,9
78,1970,1,9
81,1970,NA,9
91,1970,1,9
92,1970,1,9
94,1970,1,9
95,1970,1,9
98,1970,1,9
100,1970,1,9
99,1970,NA,8
78,1970,2,8
81,1970,2,8
91,1970,NA,8
92,1970,2,8
94,1970,2,8
95,1970,2,8
98,1970,2,8
100,1970,2,8
91,1970,1,1
78,1970,1,1
81,1970,2,1
94,1970,1,1
98,1970,2,1
92,1970,2,1
95,1970,1,1
99,1970,1,1
100,1970,1,1
91,1970,1,9
78,1970,1,9
81,1970,1,9
94,1970,1,9
98,1970,1,9
92,1970,1,9
95,1970,1,9
99,1970,1,9
100,1970,1,9
99,1970,NA,9
78,1970,2,9
81,1970,2,9
91,1970,NA,9
92,1970,2,9
94,1970,2,9
95,1970,2,9
98,1970,2,9
100,1970,2,9
91,1970,NA,8
78,1970,2,8
81,1970,2,8
94,1970,1,8
98,1970,NA,8
92,1970,2,8
95,1970,NA,8
99,1970,1,8
100,1970,2,8
91,1970,1,9
78,1970,1,9
81,1970,1,9
94,1970,1,9
98,1970,1,9
92,1970,1,9
95,1970,1,9
99,1970,1,9
100,1970,1,9
99,1970,NA,8
78,1970,NA,8
81,1970,NA,8
91,1970,NA,8
92,1970,NA,8
94,1970,NA,8
95,1970,NA,8
98,1970,NA,8
100,1970,NA,8
99,1970,1,1
78,1970,2,1
81,1970,2,1
91,1970,1,1
92,1970,2,1
94,1970,1,1
95,1970,1,1
98,1970,2,1
100,1970,1,1
91,1970,1,2
78,1970,2,2
81,1970,2,2
94,1970,1,2
98,1970,2,2
92,1970,2,2
95,1970,2,2
99,1970,1,2
100,1970,1,2
91,1970,1,7
78,1970,1,7
81,1970,2,7
94,1970,2,7
98,1970,1,7
92,1970,1,7
95,1970,1,7
99,1970,1,7
100,1970,1,7
91,1970,1,1
78,1970,1,1
81,1970,2,1
94,1970,1,1
98,1970,2,1
92,1970,2,1
95,1970,1,1
99,1970,1,1
100,1970,1,1
99,1970,NA,NA
78,1970,NA,NA
81,1970,NA,NA
91,1970,NA,NA
92,1970,NA,NA
94,1970,NA,NA
95,1970,NA,NA
98,1970,NA,NA
100,1970,NA,NA
91,1970,1,9
78,1970,1,9
81,1970,1,9
94,1970,1,9
98,1970,1,9
92,1970,1,9
95,1970,1,9
99,1970,1,9
100,1970,1,9
91,1970,2,8
78,1970,2,8
81,1970,2,8
94,1970,1,8
98,1970,1,8
92,1970,1,8
95,1970,1,8
99,1970,2,8
100,1970,2,8
91,1970,2,2
78,1970,1,2
81,1970,2,2
94,1970,2,2
98,1970,2,2
92,1970,2,2
95,1970,2,2
99,1970,2,2
100,1970,2,2
91,1970,2,3
78,1970,2,3
81,1970,2,3
94,1970,2,3
98,1970,2,3
92,1970,2,3
95,1970,2,3
99,1970,2,3
100,1970,2,3
91,1970,2,2
78,1970,2,2
81,1970,2,2
94,1970,1,2
98,1970,2,2
92,1970,2,2
95,1970,1,2
99,1970,2,2
100,1970,2,2
91,1970,2,4
78,1970,1,4
81,1970,2,4
94,1970,2,4
98,1970,2,4
92,1970,2,4
95,1970,2,4
99,1970,1,4
100,1970,1,4
91,1970,1,1
78,1970,1,1
81,1970,1,1
94,1970,1,1
98,1970,1,1
92,1970,1,1
95,1970,1,1
99,1970,1,1
100,1970,1,1
91,1970,2,1
78,1970,2,1
81,1970,2,1
94,1970,2,1
98,1970,2,1
92,1970,2,1
95,1970,2,1
99,1970,2,1
100,1970,2,1
91,1970,2,1
78,1970,2,1
81,1970,2,1
94,1970,1,1
98,1970,2,1
92,1970,2,1
95,1970,1,1
99,1970,2,1
100,1970,1,1
91,1970,2,8
78,1970,2,8
81,1970,2,8
94,1970,1,8
98,1970,1,8
92,1970,2,8
95,1970,1,8
99,1970,1,8
100,1970,1,8
91,1970,2,1
78,1970,1,1
81,1970,2,1
94,1970,2,1
98,1970,2,1
92,1970,2,1
95,1970,2,1
99,1970,2,1
100,1970,2,1
91,1970,2,12
78,1970,2,12
81,1970,2,12
94,1970,2,12
98,1970,2,12
92,1970,2,12
95,1970,2,12
99,1970,2,12
100,1970,2,12
91,1970,1,1
78,1970,2,1
81,1970,2,1
94,1970,1,1
98,1970,2,1
92,1970,2,1
95,1970,1,1
99,1970,1,1
100,1970,1,1
91,1970,2,2
78,1970,2,2
81,1970,2,2
94,1970,2,2
98,1970,2,2
92,1970,2,2
95,1970,2,2
99,1970,2,2
100,1970,2,2
91,1970,1,3
78,1970,2,3
81,1970,2,3
94,1970,2,3
98,1970,2,3
92,1970,2,3
95,1970,1,3
99,1970,1,3
100,1970,1,3
91,1970,1,3
78,1970,2,3
81,1970,2,3
94,1970,2,3
98,1970,2,3
92,1970,2,3
95,1970,1,3
99,1970,1,3
100,1970,1,3
99,1970,1,9
78,1970,1,9
81,1970,2,9
91,1970,1,9
92,1970,1,9
94,1970,1,9
95,1970,1,9
98,1970,1,9
100,1970,1,9
99,1970,1,9
78,1970,1,9
81,1970,1,9
91,1970,1,9
92,1970,1,9
94,1970,1,9
95,1970,1,9
98,1970,1,9
100,1970,1,9
91,1970,1,9
78,1970,1,9
81,1970,2,9
94,1970,1,9
98,1970,1,9
92,1970,1,9
95,1970,1,9
99,1970,1,9
100,1970,1,9
91,1970,1,9
78,1970,1,9
81,1970,2,9
94,1970,1,9
98,1970,2,9
92,1970,2,9
95,1970,2,9
99,1970,1,9
100,1970,1,9
91,1970,2,7
78,1970,2,7
81,1970,2,7
94,1970,2,7
98,1970,2,7
92,1970,2,7
95,1970,2,7
99,1970,2,7
100,1970,2,7
91,1970,1,9
78,1970,1,9
81,1970,1,9
94,1970,1,9
98,1970,1,9
92,1970,1,9
95,1970,1,9
99,1970,1,9
100,1970,1,9
99,1970,1,3
78,1970,2,3
81,1970,2,3
91,1970,1,3
92,1970,2,3
94,1970,1,3
95,1970,1,3
98,1970,2,3
100,1970,1,3
99,1970,1,9
78,1970,1,9
81,1970,2,9
91,1970,1,9
92,1970,1,9
94,1970,1,9
95,1970,1,9
98,1970,1,9
100,1970,1,9
99,1970,1,9
78,1970,1,9
81,1970,NA,9
91,1970,1,9
92,1970,2,9
94,1970,1,9
95,1970,2,9
98,1970,2,9
100,1970,1,9
91,1970,1,1
78,1970,2,1
81,1970,2,1
94,1970,1,1
98,1970,2,1
92,1970,2,1
95,1970,1,1
99,1970,1,1
100,1970,1,1
91,1970,2,7
78,1970,2,7
81,1970,1,7
94,1970,2,7
98,1970,2,7
92,1970,2,7
95,1970,2,7
99,1970,2,7
100,1970,2,7
91,1970,1,3
78,1970,1,3
81,1970,2,3
94,1970,1,3
98,1970,1,3
92,1970,1,3
95,1970,1,3
99,1970,1,3
100,1970,1,3
99,1970,1,3
78,1970,2,3
81,1970,2,3
91,1970,1,3
92,1970,1,3
94,1970,1,3
95,1970,1,3
98,1970,1,3
100,1970,1,3
91,1970,1,3
78,1970,2,3
81,1970,2,3
94,1970,2,3
98,1970,2,3
92,1970,2,3
95,1970,2,3
99,1970,2,3
100,1970,2,3
91,1970,1,3
78,1970,2,3
81,1970,2,3
94,1970,1,3
98,1970,1,3
92,1970,1,3
95,1970,1,3
99,1970,1,3
100,1970,1,3
91,1970,1,7
78,1970,1,7
81,1970,1,7
94,1970,2,7
98,1970,1,7
92,1970,2,7
95,1970,2,7
99,1970,2,7
100,1970,2,7
91,1970,2,8
78,1970,2,8
81,1970,2,8
94,1970,2,8
98,1970,2,8
92,1970,2,8
95,1970,2,8
99,1970,2,8
100,1970,2,8
91,1970,1,2
78,1970,1,2
81,1970,1,2
94,1970,1,2
98,1970,1,2
92,1970,1,2
95,1970,1,2
99,1970,1,2
100,1970,1,2
91,1970,2,2
78,1970,1,2
81,1970,2,2
94,1970,2,2
98,1970,2,2
92,1970,2,2
95,1970,2,2
99,1970,2,2
100,1970,2,2
91,1970,2,2
78,1970,2,2
81,1970,2,2
94,1970,2,2
98,1970,2,2
92,1970,2,2
95,1970,2,2
99,1970,2,2
100,1970,2,2
99,1970,1,8
78,1970,2,8
81,1970,NA,8
91,1970,1,8
92,1970,2,8
94,1970,1,8
95,1970,1,8
98,1970,1,8
100,1970,1,8
91,1970,2,2
78,1970,2,2
81,1970,2,2
94,1970,2,2
98,1970,2,2
92,1970,NA,2
95,1970,2,2
99,1970,2,2
100,1970,2,2
91,1970,1,3
78,1970,1,3
81,1970,2,3
94,1970,1,3
98,1970,1,3
92,1970,1,3
95,1970,1,3
99,1970,1,3
100,1970,1,3
91,1970,1,9
78,1970,1,9
81,1970,1,9
94,1970,1,9
98,1970,1,9
92,1970,1,9
95,1970,1,9
99,1970,1,9
100,1970,1,9
91,1970,2,9
78,1970,2,9
81,1970,2,9
94,1970,1,9
98,1970,1,9
92,1970,2,9
95,1970,2,9
99,1970,1,9
100,1970,1,9
99,1970,NA,3
78,1970,NA,3
81,1970,NA,3
91,1970,NA,3
92,1970,NA,3
94,1970,NA,3
95,1970,NA,3
98,1970,NA,3
100,1970,NA,3
99,1970,1,1
78,1970,1,1
81,1970,1,1
91,1970,1,1
92,1970,1,1
94,1970,2,1
95,1970,1,1
98,1970,1,1
100,1970,1,1
91,1970,1,8
78,1970,1,8
81,1970,2,8
94,1970,1,8
98,1970,1,8
92,1970,1,8
95,1970,1,8
99,1970,1,8
100,1970,1,8
99,1970,NA,9
78,1970,2,9
81,1970,2,9
91,1970,NA,9
92,1970,2,9
94,1970,2,9
95,1970,2,9
98,1970,2,9
100,1970,2,9
91,1970,1,12
78,1970,2,12
81,1970,1,12
94,1970,2,12
98,1970,1,12
92,1970,1,12
95,1970,1,12
99,1970,2,12
100,1970,2,12
99,1970,1,8
78,1970,1,8
81,1970,1,8
91,1970,1,8
92,1970,1,8
94,1970,1,8
95,1970,1,8
98,1970,1,8
100,1970,1,8
99,1970,1,8
78,1970,1,8
81,1970,1,8
91,1970,1,8
92,1970,1,8
94,1970,1,8
95,1970,1,8
98,1970,1,8
100,1970,1,8
99,1970,NA,3
78,1970,NA,3
81,1970,NA,3
91,1970,NA,3
92,1970,NA,3
94,1970,NA,3
95,1970,NA,3
98,1970,NA,3
100,1970,NA,3
99,1970,1,2
78,1970,1,2
81,1970,2,2
91,1970,1,2
92,1970,2,2
94,1970,1,2
95,1970,2,2
98,1970,2,2
100,1970,1,2
91,1970,2,1
78,1970,1,1
81,1970,2,1
94,1970,2,1
